immigrant,female,black,hispanic,white,mixedrace,urban1997,rural1997,never_married,married,separated,divorced,widowed,ever_in_gang,victim_breakin_lt12yrs,victim_bully_lt12yrs,victim_shooting_lt12yrs,victim_breakin_12to18,victim_bully_12to18,victim_shooting_12to18,VictViolentCrime,ms_suspension,hs_suspension,hs_grad,college_degree,ged,special_education_history,bilingual_education_history,gifted_education_history,veteran,age,days_ms_suspension,days_hs_suspension,number_grades_repeated,number_grades_skipped,years_education_completed,highest_degree,SAT_math_score_2007,SAT_verbal_score_2007,ACT_score_2007,number_schools_attended,parent_expectation_in_jail_by20,age_first_incarcerated,income1996IA,income1997IA,income1998IA,income1999IA,income2000IA,income2001IA,income2002IA,income2003IA,income2004IA,income2005IA,income2006IA,income2007IA,income2008IA,income2009IA,income2010IA,income2012IA,income2014IA,income2016IA,income_20,income_25,income_30,income_35,assets_20,assets_25,assets_30,assets_35,debts_20,debts_25,debts_30,debts_35,total_n_incarcerated,total_months_incarcerated,months_longest_incarceration,months_first_incarceration,number_jobs_since20,Incarcerated,RelativeDied,Homeless,HHHospital,HHJail,NumSchoolsAttended,EverSmoke,EverArrested
0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,2,2,1,15,0,0,0,0,13,2,V,V,V,5,0,17,439.10999999999996,724.5,.,.,.,35985.6,26812.8,42159,62636.4,50331.600000000006,.,41899.200000000004,36863.1,44083.2,46200,79695,76234.8,81400,24480,.,38500,74000,16456,17680,9873.6,217600,0,21000,6500,29000,1,2,2,2,8,1,1,0,0,0,5,1,0
0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,2,2,2,1,13,8,0,0,0,14,3,V,V,V,3,V,V,.,1207.5,.,.,16680,42449.0136,34404.652799999996,42159,45933.36,.,.,29928,6826.5,.,.,25961.249999999996,21637.230000000003,34100,29900,5550,22575,.,260,390,85.8,.,15000,4000,11000,V,0,0,V,V,19,0,1,0,0,0,3,1,0
0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,2,2,0,12,6,0,I,I,17,4,2,2,V,4,V,V,.,.,.,.,.,10995.6,11491.199999999999,.,.,8118,10132.85,20470.752,30036.6,55104,66000,96599.99999999999,89688.00000000001,66000,.,44800,80800,.,2159,3143.25,8890,.,2400,30000,85000,V,0,0,V,V,5,0,0,0,0,0,4,1,0
0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,2,2,1,0,14,0,0,0,0,19,5,2,4,V,2,V,V,.,.,.,.,.,13994.4,13406.4,12831,.,.,24942.4,29928,35497.8,49593.6,50160,66412.5,57176.100000000006,57200.00000000001,9310,23200,57750,.,532,3325,26600,73150,1000,61500,85000,I,0,0,V,V,10,0,1,0,0,0,2,0,0
0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,V,V,V,0,13,6,0,I,I,11,1,V,V,V,3,V,V,.,.,.,.,.,.,.,.,.,.,2494.2400000000002,.,.,.,.,.,3363.3,.,.,.,.,.,0,0,0,.,0,40000,0,V,0,0,V,V,2,0,1,0,0,0,3,0,0
0,1,0,1,0,0,1,0,.,.,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0,V,V,V,0,15,0,0,V,V,11,0,V,V,V,2,0,V,.,.,.,223.20000000000002,417,11995.199999999999,17236.8,21996,20878.800000000003,14612.400000000001,21824.600000000002,28431.600000000002,24575.4,9643.2,.,.,.,.,8160,16660,.,.,0,39.44,0,0,200,5000,0,1000,0,0,V,V,3,0,1,0,0,1,2,1,0
0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,V,V,V,0,14,0,0,1,0,9,1,V,V,V,2,V,V,.,.,.,.,.,.,1723.6799999999998,.,.,.,.,.,21844.8,16531.2,.,.,.,.,1197,.,.,.,0,0,0,0,0,0,0,0,0,0,V,V,8,0,1,0,0,0,2,1,0
0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,2,2,0,15,0,3,V,V,8,0,V,V,V,V,V,V,.,.,.,.,4170,7996.8,.,.,.,.,.,.,.,.,.,.,.,.,5440,.,.,.,0,0,0,.,0,100,0,V,0,0,V,V,4,0,0,0,1,0,.,1,1
0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,I,I,I,0,14,0,2,V,V,11,0,V,V,5,V,V,V,.,.,.,937.4399999999999,.,.,.,.,.,.,.,.,.,.,.,.,.,3520.0000000000005,.,.,.,.,0,0,0,.,0,0,0,0,0,0,V,V,3,0,0,0,0,0,.,1,0
0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,2,2,2,0,12,41,3,I,I,10,1,V,V,V,2,V,15,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,12074.999999999998,22422.000000000004,.,.,.,20200,.,.,0,0,.,V,0,0,V,I,.,I,I,1,NaN,0,0,0,0,2,0,0
0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,V,V,V,0,14,80,12,0,0,8,0,V,V,V,3,V,33,2509.2,.,.,.,.,25989.6,19152,52790.399999999994,.,4870.8,.,83798.40000000001,.,.,.,72450,28027.500000000004,27500.000000000004,13300,64960,63000,.,0,665,11970,13300,300,27000,0,30600,1,2,2,2,13,1,0,0,0,0,3,1,1
1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,V,V,V,0,12,0,0,1,0,11,0,V,V,V,3,V,24,.,.,.,.,834,.,.,2932.7999999999997,20878.800000000003,.,.,8978.4,.,.,.,362.25,.,.,15240,.,.,.,0,0,0,.,0,0,0,V,4,15,8,8,11,1,1,0,0,0,3,0,0
0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,V,V,V,0,16,0,0,2,0,9,0,V,V,V,1,R,19,.,.,.,.,.,.,.,.,.,.,1091.23,.,5461.2,.,.,0,11211.000000000002,6600.000000000001,.,.,.,10100,0,0,0,0,0,0,0,0,2,15,13,2,9,1,1,0,0,0,1,1,1
0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,1,0,12,0,0,I,I,15,3,I,I,V,2,V,V,.,.,.,133.92000000000002,.,.,.,.,.,.,.,.,.,.,.,.,7847.700000000001,11000,.,.,7070,.,0,0,635,.,0,0,0,V,0,0,V,V,2,0,0,0,0,0,2,0,0
0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,1,0,13,0,0,0,0,14,3,V,V,V,2,V,V,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,6641.249999999999,23543.100000000002,.,.,.,5775,.,1.3,.,1300,.,300,V,2000,V,0,0,V,V,2,0,0,0,0,0,2,0,0
0,0,0,1,0,0,.,.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,2,0,16,0,0,0,I,12,2,V,V,I,2,0,V,.,.,4674.6,.,37530,35985.6,40219.2,.,43497.5,.,.,44892,36863.1,41328,.,.,.,.,25020,.,.,.,13900,.,.,.,0,I,7500,V,0,0,V,V,3,0,1,0,0,0,2,0,0
0,1,0,0,1,0,.,.,1,0,0,0,0,0,0,0,0,0,0,0,.,0,0,1,0,0,I,I,1,0,16,0,0,0,0,13,2,5,5,V,2,1,V,0,.,2337.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,V,V,V,V,0,0,V,V,0,0,.,.,.,.,2,0,0
0,0,0,0,1,0,.,.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,I,I,1,0,14,0,0,0,0,17,4,V,V,3,3,V,V,1254.6,.,9349.2,6696,.,8996.4,5745.5999999999995,9165,27838.4,32472,46767,35913.6,57342.6,49593.6,52800,72450,67266,82500,3990,27840,63000,.,11970,42560,3990,4987.5,0,40000,0,0,0,0,V,V,4,0,1,0,0,0,3,0,0
0,0,0,1,0,0,.,.,0,1,0,0,0,1,0,1,1,1,1,1,0,1,1,0,0,0,V,V,V,0,16,36,120,I,0,8,0,V,V,V,4,50,17,.,.,59014.4877,4017.6,.,39984,57456,49491,36537.9,38966.4,42090.3,55366.8,47785.5,48216,73920,96599.99999999999,75113.70000000001,.,.,29520,61600,67670,0,0,0,27800,150,0,0,0,2,14,13,1,6,1,1,0,0,0,4,1,1
0,1,0,1,0,0,.,.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,V,V,V,0,15,0,2,0,0,15,3,V,V,3,3,0,V,.,.,.,6696,.,21991.2,.,.,.,.,0,.,.,.,.,.,.,.,14960,0,.,.,3536,680,.,680,21000,8000,500,36500,0,0,V,V,9,0,1,0,0,0,3,1,0
0,0,0,1,0,0,.,.,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,V,V,V,1,14,0,0,0,0,14,2,V,V,V,2,V,V,.,.,.,.,11467.5,2998.7999999999997,1915.1999999999998,36660,8699.5,10715.76,2338.35,3741,5461.2,55104,63360,54941.24999999999,61660.50000000001,59400.00000000001,1330,2900,47775,.,0,.,.,13300,0,0,50000,0,0,0,V,V,2,0,1,0,0,1,2,1,0
0,0,0,1,0,0,.,.,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,.,0,1,V,V,V,0,13,64,18,I,I,.,1,V,V,V,2,V,V,.,.,.,.,.,.,.,27495,.,.,28060.2,25438.8,.,.,.,.,0,27500.000000000004,19500,.,.,.,0,0,0,.,0,0,0,V,0,0,V,V,11,0,0,0,0,0,2,1,0
0,1,0,1,0,0,.,.,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,I,I,I,0,16,0,0,1,0,12,2,I,I,I,5,0,V,.,.,233.73000000000002,.,.,.,.,.,.,.,.,.,.,.,6600,.,.,.,.,.,5500,.,0,0,0,0,2000,6300,25450,30000,0,0,V,V,13,0,1,1,0,0,5,1,0
0,0,0,1,0,0,.,.,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,2,2,0,12,4,0,1,0,12,2,I,I,I,2,V,V,752.76,2415,210.35700000000003,.,.,.,.,.,2609.8500000000004,.,24942.4,.,38228.4,52899.84,56760,74865,25785.300000000003,30800.000000000004,1905,43008,23230,.,0,254,635,.,0,0,0,V,0,0,V,V,2,0,1,0,0,0,2,0,0
0,1,0,1,0,0,.,.,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,V,V,V,0,15,0,4,0,0,15,2,3,3,V,3,0,V,2007.36,1449,2337.3,.,.,23990.399999999998,19152,51324,17399,29224.800000000003,40531.4,41899.200000000004,40959,55104,36960,39847.5,.,22000,16320,30940,30800,20000,.,.,27472,13600,I,700,I,3000,0,0,V,V,16,0,1,0,0,0,3,1,0
0,1,0,0,1,0,.,.,1,0,0,0,0,0,0,0,0,0,0,0,.,0,1,1,0,0,2,2,2,0,14,0,2,0,1,13,2,V,V,V,4,V,V,.,.,.,.,2085,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,V,V,V,V,0,0,V,V,0,0,.,.,.,.,4,1,0
0,0,0,0,1,0,.,.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,12,0,0,1,0,11,1,V,V,V,2,V,28,.,.,.,.,.,.,.,.,.,.,.,.,32767.2,.,52800,.,.,.,.,.,.,.,0,0,0,.,0,0,0,V,1,49,49,49,5,1,1,0,0,0,2,0,0
0,1,0,0,1,0,.,.,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2,2,2,0,13,0,10,0,0,14,2,I,I,V,2,V,V,501.84,.,.,.,.,3998.4,.,.,3479.8,.,.,.,.,.,47520,38640,44844.00000000001,55000.00000000001,.,.,33600,.,156390,25740,1950,.,15000,0,0,V,0,0,V,V,2,0,0,0,0,0,2,1,0
0,0,0,0,1,0,.,.,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,V,V,V,0,13,2,11,I,I,12,2,V,V,V,4,V,V,.,.,.,.,4170,4998,2489.7599999999998,.,.,.,.,.,.,.,66000,.,.,.,.,.,.,.,0,0,.,.,0,0,V,V,0,0,V,V,6,0,1,0,0,0,4,0,0
0,1,0,0,1,0,.,.,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2,2,1,0,14,0,0,0,0,17,4,4,4,5,2,V,V,.,.,.,.,2502,.,.,.,6959.6,61696.8,65473.8,64345.200000000004,54612,68880,52800,.,22422.000000000004,.,.,49880,.,.,0,1197,.,65835,0,37000,53000,20000,0,0,V,V,5,0,0,0,0,0,2,1,0
0,0,0,0,1,0,.,.,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,2,2,0,12,0,0,1,0,15,2,3,3,I,4,V,V,.,.,.,.,.,.,.,29328,.,24354,.,.,.,20664,36933.6,27772.499999999996,31390.800000000003,47300.00000000001,.,16800,28280,.,0,10.16,192405,.,6000,36680,48000,V,0,0,V,V,14,0,0,0,1,0,4,0,0
0,0,0,1,0,0,.,.,1,0,0,0,0,0,1,0,0,0,0,0,.,1,1,0,0,0,2,2,2,0,14,25,18,I,I,9,0,I,I,V,4,V,V,.,8790.6,.,.,.,.,.,.,.,.,.,.,.,30307.2,.,.,67266,66000,.,.,.,.,0,0,0,5187,0,0,0,8000,0,0,V,V,I,0,.,.,.,.,4,1,0
0,1,0,1,0,0,.,.,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,I,2,0,12,0,0,0,0,12,2,V,V,V,2,V,V,.,.,.,.,.,.,.,.,.,.,.,182.56080000000003,.,.,.,.,.,.,.,.,.,.,0,0,3302,.,0,0,18300,V,0,0,V,V,4,0,1,0,0,0,2,0,0
0,0,0,0,1,0,.,.,1,0,0,0,0,0,0,1,0,0,0,0,.,0,0,1,0,1,V,V,V,0,14,0,0,0,0,15,1,V,V,V,4,V,V,.,.,.,.,.,.,.,.,.,40590,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,.,0,0,0,V,0,0,V,V,1,0,.,.,.,.,4,1,0
0,1,0,0,1,0,.,.,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,2,2,2,0,15,0,0,0,0,14,2,V,V,I,4,0,V,.,.,.,.,.,.,.,.,.,16236,.,.,20479.5,.,33000,32602.499999999996,35875.200000000004,.,.,.,27500,.,.,23806.8,136,680,I,2500,45000,127000,0,0,V,V,6,0,0,0,0,1,4,1,0
0,1,0,0,1,0,.,.,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,V,V,V,0,14,0,0,0,0,17,3,3,3,I,3,V,V,.,.,.,.,.,.,15321.599999999999,25662,13919.2,14612.400000000001,.,.,3413.25,.,.,.,33633,35200,10640,.,.,.,3.99,2028.25,39368,10906,8300,0,52150,38300,0,0,V,V,6,0,0,0,1,1,3,1,0
0,0,0,0,1,0,.,.,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,V,V,V,0,12,0,1,0,0,12,2,V,V,V,3,V,V,.,.,.,.,.,.,.,12831,.,21106.8,.,44892,92840.4,93676.8,192722.64,217749.68249999997,134532,27555.000000000004,.,76160,121200,.,0,254,.,.,0,9000,0,V,0,0,V,V,5,0,0,0,0,0,3,1,0
0,1,0,0,1,0,.,.,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,I,I,I,0,15,0,0,0,I,13,2,V,V,V,3,0,V,1254.6,0,.,33480,25020,.,38304,25662,26098.500000000004,40590,24942.4,.,.,.,.,.,.,.,.,19040,.,.,0,.,2720,136000,I,800,11750,16000,0,0,V,V,4,0,0,0,0,0,3,1,1
0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,I,I,I,0,13,0,0,I,I,10,1,V,V,V,4,V,V,.,289.8,2804.76,2232,74138.43000000001,16993.2,.,12831,10439.400000000001,13800.6,10912.300000000001,22446,27306,.,9900,8452.5,7847.700000000001,13200.000000000002,9100,22200,7350,.,864.5,3770,39,.,0,17500,0,V,0,0,V,V,16,0,1,0,0,0,4,0,0
0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I,I,I,0,14,0,0,I,I,10,0,V,V,V,4,V,26,1254.6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,.,2500,0,26500,V,2,41,37,4,1,1,0,0,0,0,4,1,0
0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,V,V,V,0,13,10,0,I,I,8,1,V,V,V,4,V,23,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,.,700,0,0,V,1,3,3,3,2,1,0,0,0,0,4,1,1
0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,D,1,0,0,0,0,1,1,0,0,0,I,I,I,0,16,20,3,1,1,11,2,I,I,I,3,0,18,.,2415,.,4464,.,.,.,.,1739.9,.,.,.,.,.,2640,.,.,220.00000000000003,.,.,2200,.,0,0,0,0,0,0,0,0,4,110,47,15,8,1,1,0,0,0,3,1,1
0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,2,2,0,16,0,6,V,V,16,4,I,I,I,V,V,V,1254.6,16905,21035.7,.,16680,19992,19152,129615.096,59156.600000000006,.,.,41899.200000000004,.,8265.6,29040,48299.99999999999,48207.3,62700.00000000001,11120,.,24200,43430,5838,556,63940,.,20000,7200,37600,44500,0,0,V,V,5,0,0,0,0,0,.,0,0
0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,V,V,V,0,16,0,3,I,0,12,2,V,V,3,2,D,V,.,.,.,8928,29190,39984,40219.2,25662,24358.600000000002,19483.2,34295.8,31424.4,30036.6,31684.8,42240,43470,41480.700000000004,52800.00000000001,19460,14760,35200,37370,839.56,1181.5,20502.5,64635,0,0,4000,0,0,0,V,V,7,0,1,0,0,0,2,1,0
0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,.,.,.,.,0,0,1,0,0,V,V,V,0,14,0,0,1,0,15,0,V,V,V,5,V,V,439.10999999999996,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,665,.,.,.,19500,28000,I,V,0,0,V,V,0,0,.,.,.,.,5,0,0
0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,V,V,V,0,12,0,20,3,1,12,2,V,V,I,4,V,V,.,.,.,.,1628.3849999999998,1999.2,.,.,34798,32472,.,37410,40959,41328,35640,48299.99999999999,.,33000,25400,33600,.,.,1651,.,4191,.,2500,0,30800,V,0,0,V,V,9,0,0,0,0,0,4,0,0
0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,V,V,V,0,15,0,0,0,0,13,1,V,V,V,2,0,V,1756.4399999999998,12558,.,.,.,27988.8,26812.8,21996,24358.600000000002,42213.6,24942.4,40402.8,30036.6,41328,42240,31877.999999999996,35875.200000000004,27500.000000000004,19040,19040,35200,25000,408,0,1360,3944,20000,0,8300,2000,0,0,V,V,9,0,0,0,0,0,2,1,0
0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,I,I,I,0,13,22,4,I,0,14,1,V,V,V,5,V,V,125.46,.,2337.3,8928,10425,19192.32,9576,9165,31318.2,1136.52,.,.,.,.,.,12074.999999999998,24664.2,38500,6500,.,10500,.,6.5,6.5,260,.,3000,2000,27115,V,0,0,V,V,9,0,1,0,0,0,5,1,0
0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,2,0,14,0,0,0,0,14,3,V,V,V,2,V,V,125.46,3622.5,4674.6,13392,.,19992,.,.,.,19483.2,32736.9,14964,.,.,11880,9660,22422.000000000004,38500,.,11600,8400,.,1197,0,13300,40033,0,43000,26000,60000,0,0,V,V,11,0,1,1,0,0,2,0,0
0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,.,1,1,0,0,0,V,V,V,0,15,6,4,I,0,8,0,V,V,V,3,0,V,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,0,V,V,V,0,0,V,V,1,0,.,.,.,.,3,1,0
0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,V,V,V,0,16,0,0,I,I,12,2,V,V,V,4,20,V,2509.2,4830,21035.7,26784,29190,23990.399999999998,5745.5999999999995,.,13919.2,27601.2,2650.13,37410,.,52348.799999999996,44407.439999999995,.,22422.000000000004,27500.000000000004,19460,20910,37006.2,20200,10494.5,1077.25,72280,111206.95,5000,8000,1200,13000,0,0,V,V,11,0,1,0,1,0,4,1,0
0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,V,V,V,0,12,0,0,1,I,13,1,V,V,V,3,V,V,752.76,724.5,1636.1100000000001,.,16680,.,.,9165,.,.,23383.5,22446,30036.6,.,.,19320,17937.600000000002,35200,.,.,16160,.,0,0,0,.,0,5800,14734,V,0,0,V,V,7,0,0,0,0,0,3,1,0
0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,I,I,I,0,14,0,0,0,0,17,3,V,V,3,2,V,V,.,241.50000000000003,467.46000000000004,446.40000000000003,.,1399.44,.,34827,.,27601.2,23383.5,23942.4,23210.1,27552,26400,30187.499999999996,24664.2,.,.,18560,26250,.,1330,1862,5320,3990,200,22500,13000,20000,0,0,V,V,7,0,1,0,0,0,2,0,0
0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,I,I,1,0,12,0,0,0,0,19,5,V,V,4,2,V,V,.,.,560.952,558,1042.5,.,11853.1728,.,.,32472,37413.6,52374,20479.5,63369.6,79200,.,84082.50000000001,0,.,51520,75750,.,2032,31750,96520,.,11000,68000,17000,V,0,0,V,V,8,0,1,0,0,0,2,0,0
0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,I,I,1,0,12,0,0,0,0,17,4,5,4,5,2,V,V,.,.,280.476,.,1668,3998.4,2872.7999999999997,3666,8699.5,9741.6,24942.4,32920.8,77549.04,77145.6,89760,91770,125563.20000000001,259472.40000000002,6350,62720,113120,.,3175,6350,149860,.,9400,32000,5000,V,0,0,V,V,7,0,1,0,0,0,2,0,0
0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,V,V,V,0,15,0,0,0,0,14,3,V,V,V,2,5,V,.,.,.,.,.,1799.28,.,.,.,49357.44,49884.8,47884.8,43689.6,.,.,42262.5,33633,38500,1224,38080,.,35000,1360,3400,952,4080,4000,1000,500,0,0,0,V,V,11,0,1,0,0,0,2,0,0
0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,I,I,1,0,12,0,0,0,0,18,3,I,I,4,2,V,V,.,.,233.73000000000002,.,4587,5997.5999999999995,22982.399999999998,2566.2,19138.9,29224.800000000003,27283.867800000004,23942.4,24163.0794,41328,50160,56752.49999999999,53812.8,13200.000000000002,13970,33600,48480,.,3810,13081,3556,.,3000,36000,7000,V,0,0,V,V,4,0,1,0,1,0,2,0,0
0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,V,V,V,0,14,0,0,0,0,16,4,I,I,4,2,V,V,.,.,0,.,.,.,30643.199999999997,.,.,.,.,.,62803.799999999996,.,.,.,65023.8,.,21280,.,.,.,16159.5,51870,299250,.,0,1000,4200,V,0,0,V,V,2,0,1,0,0,0,2,1,0
0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,2,2,0,13,0,0,1,0,11,1,V,V,V,2,V,V,439.10999999999996,.,.,.,.,.,7660.799999999999,.,3479.8,3247.2000000000003,0,13467.6,10922.4,10332,15840,28979.999999999996,22422.000000000004,27500.000000000004,.,8880,25200,.,1.3,0,14560,.,500,3000,43800,V,0,0,V,V,9,0,0,0,0,0,2,1,0
0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,.,0,0,1,1,0,2,2,2,0,15,0,0,0,0,20,4,V,V,3,2,0,V,627.3,652.0500000000001,0,.,10425,.,9576,5499,13919.2,3247.2000000000003,4676.7,8978.4,35497.8,.,.,.,.,.,.,3570,.,.,1768,272,.,.,500,23000,V,V,0,0,V,V,7,0,.,.,.,.,2,1,0
1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,V,V,V,0,14,14,0,I,I,16,4,V,V,V,2,V,V,.,.,.,.,2085,.,.,.,.,.,.,.,13653,.,3168,28979.999999999996,35875.200000000004,.,.,.,25200,.,0,425.6,6.65,.,0,4150,55000,V,0,0,V,V,6,0,0,0,0,0,2,1,0
0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,V,V,V,0,13,0,0,I,I,16,4,V,V,4,2,V,V,.,.,233.73000000000002,8928,4170,.,.,.,13919.2,12988.800000000001,32736.9,50877.6,45054.9,59236.799999999996,56760,54337.49999999999,56055.00000000001,66000,.,36630,47250,.,130,.,204750,.,7200,25000,24000,V,0,0,V,V,3,0,1,0,0,0,2,0,0
0,1,0,1,0,0,1,0,.,.,.,.,.,0,0,1,0,0,0,0,0,0,0,0,0,0,I,I,I,0,12,0,0,0,0,11,0,V,V,V,2,V,V,.,966.0000000000001,.,.,.,.,.,1833,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,.,5500,200,2000,V,0,0,V,V,1,0,0,0,1,0,2,1,0
0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,V,V,V,0,13,0,0,V,V,12,2,V,V,V,3,V,V,250.92,.,2337.3,.,.,.,383.03999999999996,.,.,29224.800000000003,.,7482,20479.5,.,13200,32602.499999999996,33633,52800.00000000001,.,16650,28350,.,0,3250,3250,.,0,950,15000,V,0,0,V,V,5,0,0,0,1,0,3,0,0
0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,I,I,1,0,13,0,3,0,0,17,4,V,V,4,3,V,V,.,.,46.746,2232,6255,.,13406.4,16497,13919.2,19483.2,18706.8,17956.8,.,41328,47520,66412.5,71750.40000000001,85800,11700,.,57750,.,0,9750,11700,.,0,7500,36800,V,0,0,V,V,I,0,1,0,0,0,3,0,0
0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,2,0,12,0,0,0,0,16,4,V,V,5,3,V,V,.,.,.,.,2085,1999.2,2298.24,9165,10439.400000000001,16236,34295.8,34417.200000000004,39593.7,34440,26400,.,2802.7500000000005,4400,7620,28000,2525,.,1270,49530,381000,.,14000,16000,500,V,0,0,V,V,I,0,1,0,0,0,3,1,0
